time,rssi
2114821928,-93
2114823037,-98
2114825249,-95
2114826385,-95
2114827515,-95
2114828599,-93
2114829732,-95
2114830812,-95
2114831981,-96
2114833058,-94
2114834223,-94
2114836472,-97
2114837558,-93
2114838712,-96
2114840964,-97
2114844283,-96
2114846575,-95
2114848819,-98
2114851022,-93
2114852164,-96
2114853255,-94
2114854411,-96
2114856661,-94
2114858902,-92
2114861164,-94
2114865686,-93
2114869067,-98
2114870205,-92
2114871290,-100
2114872442,-93
2114873567,-96
2114874701,-94
2114875825,-97
2114876964,-93
2114878094,-96
2114882586,-95
2114883712,-93
2114887093,-96
2114888230,-93
2114890487,-95
2114891579,-95
2114893799,-93
2114894919,-102
2114896067,-94
2114902869,-94
2114907354,-94
2114908458,-98
2114910644,-96
2114919677,-90
2114920796,-94
2114922970,-100
2114925202,-97
2114927458,-98
2114936453,-94
2114938698,-98
2114942061,-95
2114943186,-97
2114944318,-96
2114945445,-95
2114951078,-96
2114952197,-96
2114956711,-96
2114960102,-93
2114961238,-100
2114962349,-97
2114964598,-94
2114965733,-98
2114966859,-94
2114969120,-97
2114972517,-98
2114973650,-100
2114974770,-97
2114975899,-99
2114979298,-98
2114981559,-94
2114982690,-100
2114983827,-96
2114984953,-97
2114986082,-96
2114988351,-94
2114989482,-96
2114992891,-95
2114995157,-96
2114997412,-95
2114999653,-95
2115000785,-97
2115001919,-95
2115004184,-93
2115006457,-98
2115007587,-97
2115008722,-93
2115012094,-97
2115016636,-97
2115018903,-94
2115022374,-99
2115025700,-91
2115026820,-95
2115027894,-85
2115029013,-85
2115030163,-90
2115031297,-90
2115032373,-91
2115034622,-93
2115035813,-92
2115038057,-92
2115039194,-91
2115041473,-91
2115042544,-94
2115043736,-91
2115046015,-94
2115047137,-93
2115048276,-93
2115049356,-90
2115050554,-93
2115051677,-91
2115052756,-93
2115055078,-94
2115056156,-92
2115057319,-94
2115059577,-94
2115060716,-93
2115061855,-94
2115062993,-92
2115064133,-91
2115066395,-91
2115068643,-90
2115074316,-91
2115076594,-93
2115077716,-93
2115078780,-95
2115081115,-88
2115082217,-90
2115084423,-89
2115085616,-89
2115086682,-90
2115087877,-91
2115089014,-91
2115090153,-92
2115091276,-91
2115093537,-103
2115096901,-98
2115103677,-94
2115104748,-94
2115105935,-97
2115107019,-93
2115108215,-98
2115111595,-93
2115113857,-89
2115114962,-85
2115116082,-93
2115117201,-88
2115118321,-88
2115119393,-89
2115120558,-84
2115122144,-93
2115123315,-94
2115125516,-93
2115127774,-92
2115128812,-91
2115129994,-95
2115132156,-93
2115134455,-93
2115135543,-92
2115137760,-93
2115140015,-92
2115142255,-93
2115143373,-93
2115144494,-95
2115145614,-97
2115146734,-93
2115148911,-92
2115150037,-97
2115151217,-91
2115153450,-93
2115154567,-89
2115155693,-92
2115156781,-90
2115157916,-92
2115159037,-98
2115160170,-92
2115161295,-89
2115163537,-90
2115164644,-92
2115165794,-97
2115166879,-92
2115169154,-92
2115170274,-89
2115171330,-98
2115172456,-90
2115173637,-99
2115174703,-90
2115175896,-97
2115176955,-90
2115178138,-93
2115179263,-90
2115182563,-76
2115184858,-77
2115185958,-77
2115187097,-86
2115190459,-97
2115191596,-94
2115192701,-96
