time,status
1699937072,normal
1699937075,relief
1699937076,normal
1699937080,relief
1699937081,normal
1699937082,relief
1699937084,relief
1699937085,surprise
1699937086,relief
1699937088,normal
1699937089,relief
1699937090,relief
1699937091,normal
1699937093,surprise
1699937094,normal
1699937096,normal
1699937112,normal
1699937117,surprise
1699937118,normal
1699937122,surprise
1699937123,surprise
1699937124,relief
1699937125,surprise
1699937127,relief
1699937128,relief
1699937129,normal
1699937130,relief
1699937132,relief
1699937133,surprise
1699937134,surprise
1699937136,relief
1699937137,normal
1699937138,normal
1699937141,normal
1699937145,normal
1699937147,surprise
1699937148,normal
1699937155,relief
1699937156,relief
1699937157,normal
1699937161,normal
1699937165,normal
1699937196,surprise
1699937196,normal
1699937198,normal
1699937200,normal
1699937201,normal
1699937205,normal
1699937206,normal
1699937209,normal
1699937212,normal
1699937216,normal
1699937221,normal
1699937223,normal
1699937229,surprise
1699937230,normal
1699937233,normal
1699937234,surprise
1699937235,normal
1699937237,surprise
1699937238,normal
1699937240,normal
1699937242,normal
1699937243,normal
1699937244,normal
1699937245,relief
1699937247,normal
1699937248,normal
1699937249,normal
1699937250,normal
1699937252,normal
1699937253,surprise
1699937254,normal
1699937256,normal
1699937258,normal
1699937261,normal
1699937263,normal
1699937264,normal
1699937270,surprise
1699937271,normal
1699937276,normal
1699937277,normal
1699937282,normal
1699937283,normal
1699937291,relief
1699937292,normal
1699937294,surprise
1699937295,normal
1699937296,normal
1699937298,surprise
1699937299,normal
1699937300,normal
1699937301,normal
1699937304,relief
1699937305,normal
1699937310,normal
1699937313,relief
1699937315,normal
1699937320,normal
1699937324,normal
1699937326,normal
1699937329,normal
1699937331,normal
1699937333,normal
1699937336,normal
1699937337,normal
1699937338,normal
1699937340,surprise
1699937341,relief
1699937342,surprise
1699937343,normal
1699937346,normal
1699937348,relief
1699937350,relief
1699937351,relief
1699937353,normal
1699937355,normal
1699937356,surprise
1699937357,surprise
1699937359,surprise
1699937360,surprise
1699937361,relief
1699937362,normal
1699937364,surprise
1699937365,normal
1699937369,relief
1699937369,surprise
1699937370,surprise
1699937371,normal
1699937373,normal
1699937374,normal
1699937375,normal
1699937376,normal
1699937379,surprise
1699937380,normal
1699937381,normal
1699937383,normal
1699937385,normal
1699937387,normal
1699937389,relief
1699937390,relief
1699937392,surprise
1699937393,normal
1699937394,relief
1699937395,normal
1699937399,normal
1699937402,normal
1699937403,normal
1699937405,normal
1699937408,surprise
1699937409,normal
1699937410,relief
1699937412,relief
