time,x,y,z
1694252098600,0.0063254833,0.04523611,-0.06517315
1694252098640,-0.032661676,0.036695957,-0.15027666
1694252098682,0.034710646,-0.12877703,-0.02915001
1694252098725,-0.0626359,-0.12221241,0.09464884
1694252098761,-0.10335636,-0.04583597,-0.0070676804
1694252098805,-0.20153832,-0.068413734,-0.019141674
1694252098842,-0.16210222,-0.17708683,0.06363249
1694252098883,-0.2042327,-0.13323736,0.13569593
1694252098927,-0.14491296,-0.14119625,0.14413357
1694252098964,-0.109487295,-0.1045661,0.04486561
1694252099005,-0.09967637,-0.037645817,-0.04827881
1694252099046,-0.05816126,-0.06822109,-0.085903645
1694252099085,-0.0560925,-0.09230709,0.0069384575
1694252099128,-0.0674901,-0.12098932,-0.008013725
1694252099167,-0.05311346,-0.06573963,-0.015097618
1694252099207,-0.10679054,0.0076146126,0.07837534
1694252099251,-0.14497232,0.022850037,0.04344797
1694252099295,-0.16859794,-0.05824566,0.31092215
1694252099330,-0.08952975,-0.20358467,0.12318039
1694252099370,0.17525053,-0.086116314,-0.47905922
1694252099411,0.12563682,-0.09000635,-0.168921
1694252099450,-0.1008358,-0.02353096,0.020364761
1694252099506,-0.08458543,-0.09042692,0.00628376
1694252099532,-0.11594248,-0.077739716,0.04426813
1694252099572,-0.10746646,-0.088440895,0.064703465
1694252099612,-0.09897852,-0.09518623,0.009379387
1694252099654,-0.1390469,-0.01426506,0.005868435
1694252099695,-0.10449934,-0.054263115,0.015345097
1694252099735,-0.08186221,-0.10820341,0.05684614
1694252099780,-0.06727219,-0.04528904,-0.029266357
1694252099818,-0.14386249,-0.019054413,0.022307396
1694252099858,-0.11079574,-0.14713335,0.119001865
1694252099904,-0.1257348,-0.1607275,0.07817268
1694252099939,-0.09005809,-0.09060669,0.027037144
1694252099977,-0.019552708,-0.11627579,-0.02895689
1694252100023,-0.009064436,-0.15792704,-0.044436455
1694252100059,-0.020437956,-0.10019255,-0.030268192
1694252100106,-0.07259178,-0.017285824,-0.048225403
1694252100145,-0.046711206,0.04864788,-0.15117502
1694252100180,-0.050385237,-0.081980705,-0.21144867
1694252100220,0.009380579,-0.31672716,0.25163746
1694252100263,-0.09206486,0.1387868,0.5335479
1694252100313,-0.08003831,0.15377998,0.03781414
1694252100344,0.07500625,0.07488203,-0.28053808
1694252100384,0.010277033,-0.24483252,-0.13679934
1694252100423,-0.26851988,-0.12534666,-0.042589188
1694252100465,-0.29660392,-0.12300491,-0.25012875
1694252100505,-0.07454395,-0.18766499,0.14956188
1694252100547,0.36334014,0.92942095,0.020414352
1694252100585,-0.483855,0.21201372,0.24406862
1694252100630,0.7978227,0.30087996,-0.22435045
1694252100667,-0.03730607,0.10758829,0.113870144
1694252100708,-0.09067583,0.10257435,0.095906734
1694252100748,-0.15429568,0.050041676,-0.021430492
1694252100789,-0.2247169,-0.1481638,0.07832384
1694252100834,-0.22999859,-0.050245762,0.049922466
1694252100871,-0.40872622,-0.03665781,0.069761276
1694252100911,-0.60974956,-0.03144169,-0.32119274
1694252100954,-0.9204669,-0.58132076,-0.08239269
1694252100993,-0.56126237,-0.14816141,-0.399652
1694252101031,-0.20645785,-0.2872324,-0.026276588
1694252101072,0.1106472,-0.3188038,-0.07575512
1694252101113,0.26313305,-0.21316433,-0.63194513
1694252101155,0.016667604,-0.1876154,-0.565104
1694252101194,-0.13082433,0.8441832,-1.5950599
1694252101235,-0.5331445,1.4606798,-2.3415017
1694252101275,-1.3686354,2.0678408,-3.3258414
1694252101322,-1.4659817,2.1618593,-2.4561076
1694252101360,-0.47558212,-0.49613428,-0.08571863
1694252101395,0.14978743,-0.41453552,-1.0077076
1694252101436,1.2071939,-1.6792941,-0.6014066
1694252101478,6.076038,-7.932573,10.024923
1694252101516,2.0862703,-0.59487057,1.5687528
1694252101558,-0.6336112,2.0309877,-2.2298715
1694252101600,-0.81636477,0.95702124,-0.88131595
1694252101638,0.25747538,-0.8905721,0.70271254
1694252101679,0.29727316,-1.2782683,0.42784405
1694252101720,0.123092175,-0.54093647,-0.21651888
1694252101762,0.016149044,0.5795889,-0.3688221
1694252101800,-0.16488743,0.15030336,-0.006591797
1694252101848,-0.19400549,-0.30466795,0.1540513
1694252101881,-0.0682888,-0.2006092,0.07948923
1694252101923,0.09331131,0.10491037,-0.13267994
1694252101966,0.115196705,-0.11554909,-0.026471138
1694252102002,-0.07214022,-0.29036713,0.06070757
1694252102045,-0.15939283,0.026965618,-0.054047585
1694252102085,-0.14061356,-0.069806576,0.019519806
1694252102124,-0.03804207,-0.21314573,0.011836529
1694252102169,-0.02617979,-0.074975014,-0.057345867
1694252102207,-0.07441759,-0.051425934,0.018769264
1694252102246,0.012049675,-0.15865564,0.031187057
1694252102287,0.007931232,-0.029675007,-0.046791077
1694252102336,-0.041464806,0.040415764,0.0601511
1694252102374,-0.056126118,-0.24840498,0.055560112
1694252102408,-0.0749588,-0.034661293,-0.063699245
1694252102450,-0.09853983,-0.044418335,5.373955E-4
1694252102490,-0.03732586,-0.15181923,0.009939671
1694252102531,-0.005751133,-0.03804207,-0.033228397
1694252102572,-0.046664715,-0.0024204254,0.079404354
1694252102611,-0.06844902,-0.076078415,0.026137829
1694252102651,-0.010997772,-0.103943825,-0.09635687
1694252102695,-0.0498147,-0.068748,0.046864986
1694252102733,-0.08010054,-0.07275581,-0.007200718
1694252102773,-0.022356987,-0.08788633,-0.046198845
1694252102814,-0.04602003,-0.08607674,0.014975071
1694252102861,-0.060579777,-0.09760237,-0.015521526
1694252102902,-0.01412487,-0.07318306,9.045601E-4
1694252102937,-0.025657654,-0.054934025,0.08161211
1694252102979,-0.05266905,-0.08053589,0.03962612
1694252103021,-0.020074844,-0.024033546,-0.057581425
1694252103058,-0.005578041,-0.120368004,0.042209625
1694252103104,-0.047725677,-0.11741161,-0.018791676
1694252103137,-0.041778088,-0.03456545,0.0033955574
1694252103181,-0.0148534775,-0.09469223,0.02322197
1694252103220,-0.027180672,-0.116173744,0.023154736
1694252103260,-0.051887512,-0.105998516,-0.06452513
1694252103311,-0.06944132,-0.05215597,-0.05583477
1694252103346,-0.03842497,-0.116415024,0.015598297
1694252103384,-0.067523,-0.043776512,0.07712889
1694252103422,-0.042366505,-0.07504749,0.077599525
1694252103461,-0.05667734,-0.045434475,-9.098053E-4
1694252103501,-0.029074192,-0.11209917,0.045324802
1694252103544,-0.03838396,-0.07094765,-0.04992056
1694252103582,0.021687984,-0.053742886,-0.050836563
1694252103624,-0.07298803,-0.11070585,-0.014418602
1694252103666,-0.042630196,-0.10471296,-0.006052971
1694252103704,-0.046788216,-0.110215664,0.042787075
1694252103746,-0.07189417,-0.086108685,0.0036530495
1694252103788,-0.076939106,-0.050065517,0.027729034
1694252103827,-0.003762722,-0.047656536,0.0073447227
1694252103872,-0.050041676,-0.14655876,0.09699535
1694252103908,-0.074745655,0.00801754,-0.015174389
1694252103948,0.09148598,0.0020451546,-0.10233116
1694252103991,0.012699604,-0.18946552,0.09934187
1694252104029,-0.10306454,-0.06915569,0.021689415
1694252104070,-0.10207796,-0.041531563,-0.084320545
1694252104113,-0.061357975,-0.12484074,0.012706757
1694252104152,-0.046325684,-0.11863184,0.04563093
1694252104195,-0.056439877,-0.12073946,-0.044136047
1694252104232,-0.0803833,-0.0683198,-0.0039634705
1694252104273,0.04686117,-0.0068302155,-0.047379494
1694252104313,0.04153967,-0.059827805,-0.07013178
1694252104360,-0.08111143,-0.12985754,0.15008116
1694252104397,-0.13732338,-0.027249336,0.14147568
1694252104435,0.0123820305,0.028600216,-0.054965973
1694252104475,-0.0018129349,-0.12723303,0.06760454
1694252104516,-0.034505367,-0.08071804,-0.12797737
