time,x,y,z
1687345214350,-0.074067414,0.3371976,0.3747658
1687345214351,0.47051895,0.4269948,0.24724771
1687345214353,0.47051895,0.4269948,0.24724771
1687345214389,0.453262,0.45142943,0.21975878
1687345214394,0.2828306,0.49357912,0.2098322
1687345214432,0.11866058,0.5355761,0.21868975
1687345214435,0.016646078,0.5688683,0.20570888
1687345214471,0.034972034,0.58261275,0.1685988
1687345214510,0.054825157,0.5645922,0.08597928
1687345214551,0.019394971,0.52412236,-0.010537425
1687345214592,-1.5641204,0.7199047,-0.9877691
1687345214632,-5.651267,1.6484199,-1.7760907
1687345214673,-6.8300843,2.044566,-2.3548856
1687345214713,-7.343822,2.1830797,-2.9234483
1687345214754,-8.429024,2.2736404,-3.7345247
1687345214794,-7.802429,2.2702806,-4.7652073
1687345214835,-7.3688674,2.2747095,-5.980218
1687345214875,-7.1533847,2.36863,-6.699817
1687345214916,-6.1851635,2.78692,-5.866139
1687345214956,-4.0538545,3.2528574,-4.210847
1687345214997,-1.4382823,2.7210991,-2.766456
1687345215037,-0.014813482,1.8212948,-1.6698002
1687345215078,-0.38652498,1.0790935,-0.80771655
1687345215118,-0.22052236,0.5038111,-0.20463985
1687345215159,0.20891592,0.15393804,0.172264
1687345215199,0.4082107,0.041233405,0.42470407
1687345215240,0.26740626,-0.10781772,0.6246097
1687345215281,0.29978213,-0.32742378,0.77931136
1687345215321,0.11728613,-0.48441613,0.9804387
1687345215362,0.14477506,-0.64873886,1.0934488
1687345215402,0.57910025,-0.6951646,1.1386528
1687345215442,1.2299771,-0.6597345,1.1044444
1687345215483,1.4375186,-0.56321776,1.0749701
1687345215523,1.4905112,-0.47815478,0.87857693
1687345215564,1.5076154,-0.344528,0.5896377
1687345215605,1.2163854,-0.18860464,0.25396723
1687345215646,0.6739371,-0.087964594,-0.058337633
1687345215687,0.160963,-0.0025961774,-0.310625
1687345215729,-0.024129177,0.036193766,-0.52855116
1687345215771,0.025350908,0.03634648,-0.6780604
1687345215809,0.06429356,0.016493361,-0.75518215
1687345215850,0.09850202,0.0018325958,-0.7828238
1687345215889,0.04734206,0.009468411,-0.7823657
1687345215931,0.052687127,-0.0018325958,-0.7644979
1687345215971,0.08399397,0.0015271631,-0.72250086
1687345216011,0.0693332,0.018478673,-0.6429357
1687345216050,-0.020922136,0.037415497,-0.5138904
1687345216092,-0.06658431,0.062308256,-0.33628133
1687345216133,-0.114689946,0.077121735,-0.14752395
1687345216173,-0.05665775,0.041080687,0.027794369
1687345216213,-0.085673854,0.033750303,0.14462234
1687345216255,-0.06994407,0.021685716,0.19883664
1687345216294,-0.063224554,0.014049901,0.21685717
1687345216336,-0.030390546,-0.009773844,0.20845777
1687345216377,0.008552114,-0.02855795,0.1966986
1687345216416,0.04932737,-0.06093381,0.1704314
1687345216457,0.052381694,-0.08781188,0.11804971
1687345216497,0.01786781,-0.08246681,0.031306844
1687345216537,0.016187929,-0.07452556,-0.043676864
1687345216577,-0.018784106,-0.06001751,-0.10262536
1687345216617,0.0021380284,-0.06505715,-0.119729586
1687345216658,0.03940081,-0.06841691,-0.11133019
1687345216698,0.027947085,-0.06490443,-0.08674286
1687345216738,0.10094548,-0.08017606,-0.06261369
1687345216779,0.071776666,-0.04596761,-0.06490443
1687345216820,-0.0021380284,-0.0056505036,-0.062002823
1687345216862,-0.080634214,0.01572978,-0.027488936
1687345216903,-0.03268129,0.001985312,-0.007788532
1687345216944,-0.009010263,0.0041233404,0.0027488936
1687345216984,0.010842858,0.0016798794,0.0047342055
1687345217023,0.032375857,-0.010842858,0.015118915
1687345217064,-0.027794369,-0.0015271631,-0.006872234
1687345217106,-0.01160644,0.0062613687,-0.013744468
1687345217145,-0.04260785,0.015118915,-0.012675454
1687345217185,-0.03481932,0.0018325958,-0.001985312
1687345217227,-0.014966198,0.004276057,0.004428773
1687345217268,-0.02367103,0.016493361,-0.018325957
1687345217308,-0.011759156,0.013439035,-0.03023783
1687345217349,0.042760566,-0.0038179078,-0.02321288
1687345217389,0.06536258,-0.0076358155,-0.0062613687
1687345217430,-0.023365596,0.0036651916,0.014813482
1687345217469,0.012370021,-0.008246681,0.03359759
1687345217509,0.014813482,-0.009010263,0.040927973
1687345217551,0.019394971,-0.010079277,0.019547688
1687345217592,0.022296581,-0.0010690142,-0.001985312
1687345217632,0.011759156,0.0010690142,-0.007941248
1687345217673,0.006872234,0.0025961774,-0.0036651916
1687345217713,0.0061086523,0.004428773,-0.009315695
1687345217754,-0.018325957,0.019547688,-0.01786781
1687345217794,-0.00580322,0.012370021,-0.029321533
1687345217835,0.011301007,0.013897184,-0.040317107
1687345217875,-0.0012217305,0.018478673,-0.04627304
1687345217916,0.028405234,0.015118915,-0.03772093
1687345217956,-0.0041233404,0.013897184,-0.01985312
1687345217996,-0.0010690142,0.0106901415,-0.014813482
1687345218038,0.023060163,0.00870483,-0.022143865
1687345218077,0.0096211275,0.0076358155,-0.025503624
1687345218119,-0.020922136,0.020158553,-0.027641652
1687345218159,-0.0070249503,0.011453724,-0.016187929
1687345218199,0.025198191,-0.0056505036,-0.0038179078
1687345218241,-0.008399397,-0.0033597588,0.0041233404
1687345218281,0.008857546,-0.0022907446,0.0062613687
1687345218321,0.00870483,-0.0038179078,0.0070249503
1687345218362,7.6358154E-4,-0.0015271631,0.0067195175
1687345218402,0.00580322,0.0067195175,0.004428773
1687345218442,0.007941248,0.0010690142,0.0056505036
1687345218483,0.019700404,7.6358154E-4,0.004581489
1687345218523,-0.030543262,0.020158553,0.004886922
1687345218564,-0.025961773,0.01786781,0.0056505036
1687345218605,-0.0,0.0096211275,0.0027488936
1687345218645,0.05589417,-0.0067195175,-0.0025961774
1687345218686,0.124311075,0.010995574,0.015118915
1687345218725,-0.022907447,0.10369437,0.009773844
1687345218764,-0.021533,0.14477506,-0.019394971
1687345218805,0.020463986,0.1423316,-0.013591751
1687345218846,0.0047342055,0.13683382,-0.00290161
1687345218886,0.0290161,0.120493166,-0.014813482
1687345218926,0.019242255,0.100029185,-0.01572978
1687345218967,-0.006414085,0.08506299,-0.025045475
1687345219009,-0.016187929,0.056199603,-0.024740042
1687345219049,-0.035430185,0.020922136,-0.0125227375
1687345219089,-0.043066,-0.004428773,-0.0022907446
1687345219131,-0.074067414,-0.02397646,0.012217305
1687345219172,-0.06490443,-0.05024367,0.038179077
1687345219212,-0.013439035,-0.08735373,0.06261369
1687345219253,0.06688975,-0.105374254,0.07574729
1687345219292,0.05390886,-0.08903361,0.10094548
1687345219333,0.015882496,-0.043676864,0.096516706
1687345219375,0.015271631,0.008246681,0.06856962
1687345219414,0.0071776668,0.05390886,0.023060163
1687345219455,-0.0025961774,0.08353582,-0.03573562
1687345219496,0.029474247,0.08078693,-0.07727446
1687345219536,0.04596761,0.052687127,-0.069485925
1687345219576,0.0571159,0.037415497,-0.07849618
1687345219617,0.028252518,0.05665775,-0.1328632
1687345219658,0.048258353,0.08323039,-0.21395555
1687345219699,0.14721853,0.09911288,-0.2857322
1687345219738,0.21853705,0.1244638,-0.33124167
1687345219780,0.2350304,0.09162979,-0.3472769
1687345219819,0.23945917,0.0018325958,-0.41065416
1687345219863,0.18005253,-0.07223482,-0.4118759
1687345219901,0.22724187,-0.27183503,-0.34697145
1687345219941,0.40790528,-0.4089743,-0.52748215
1687345219982,0.27030787,-0.4700608,-0.71975195
1687345220022,0.45356745,-0.4392121,-0.90041536
1687345220063,0.70448035,-0.14080444,-0.7877107
1687345220103,0.5590944,0.18661933,-0.2649628
1687345220144,0.25320363,0.29779682,0.3746131
1687345220184,0.018478673,0.17302758,0.926988
