time,x,y,z
1687345214491,-0.5276456,-0.07080102,-0.27194977
1687345214515,-0.056631565,-0.46853518,-0.92881155
1687345214553,1.1258211,0.33855104,-3.1664443
1687345214596,3.8561842,-0.06093526,-5.9965463
1687345214634,4.4318304,0.07452633,-8.158574
1687345214686,5.4862013,1.5345871,-7.6905737
1687345214715,5.085531,1.8067162,-7.7724533
1687345214756,4.1902957,1.379436,-6.184838
1687345214796,3.9492028,0.89594126,-4.7680464
1687345214842,4.572155,-3.4607172,-3.6461687
1687345214887,6.89055,-9.413652,-3.4349923
1687345214918,6.706244,-10.174147,-3.422183
1687345214959,3.2010899,-8.318836,-3.624333
1687345215000,0.65826416,-6.4371786,-3.6624923
1687345215040,-1.0088253,-4.6941214,-3.6102834
1687345215085,-1.6837444,-3.9059138,-3.035844
1687345215121,-1.4002905,-3.2404656,-2.807632
1687345215167,-1.1633244,-2.6329722,-2.706813
1687345215202,-1.0262427,-1.8083224,-2.2617352
1687345215242,-0.20878983,-1.3959424,-1.0209426
1687345215282,0.5643406,-0.843956,-0.51408035
1687345215324,0.7729254,-0.3284521,-0.15771633
1687345215369,1.0755186,0.22280312,0.37064952
1687345215405,1.0742655,0.44361353,0.36185193
1687345215449,1.184185,1.0474744,0.20474917
1687345215485,0.5584092,1.235959,0.06341481
1687345215525,0.16877222,1.3903661,0.011409998
1687345215567,0.20501137,1.6846099,-0.22698486
1687345215606,-0.045777798,1.6496744,-0.4924438
1687345215648,0.11611271,1.4959707,-0.5285679
1687345215691,0.13082743,0.90038157,-0.53063357
1687345215730,0.28907204,0.50676394,-0.429451
1687345215772,0.11188221,0.20802784,-0.4320289
1687345215813,0.17787838,6.251335E-4,-0.31648064
1687345215853,0.18995571,-0.21406221,-0.33816695
1687345215898,0.093875885,-0.44094753,-0.30311155
1687345215932,0.104997635,-0.62137413,-0.18072021
1687345215972,-0.008459091,-0.7286453,-0.18431246
1687345216026,-0.015209198,-0.83588696,-0.16487586
1687345216054,-0.07864094,-0.87401056,-0.1011107
1687345216094,0.027677536,-0.8435998,-0.27322555
1687345216136,-0.15057087,-0.73458123,-0.20362079
1687345216180,-0.09425068,-0.5282898,-0.28357053
1687345216216,-0.099879265,-0.38108826,-0.34015965
1687345216256,0.004737854,-0.1935575,-0.30032265
1687345216298,-0.03394127,-0.105677366,-0.33879936
1687345216337,0.12868881,0.0320611,-0.3908553
1687345216378,-0.027403831,0.22522378,-0.4921714
1687345216421,-0.01805687,0.31107092,-0.44874024
1687345216464,-0.04458046,0.26685262,-0.40706086
1687345216499,0.0050354004,0.24725199,-0.30115843
1687345216540,0.038108826,0.14629984,-0.23718262
1687345216580,0.09259415,0.029014587,-0.13984859
1687345216623,0.08076954,-0.062778234,-0.085142374
1687345216660,0.11386204,-0.066511154,-0.12110281
1687345216702,0.03589821,-0.16230655,-0.080607414
1687345216741,0.043107986,-0.087717295,-0.18036115
1687345216783,-0.0010995865,-0.13349342,-0.18950713
1687345216822,0.06838417,-0.113791466,-0.19159794
1687345216864,-6.389618E-5,-0.21166539,-0.17637599
1687345216904,-0.026571274,-0.09182215,-0.2123828
1687345216953,-0.016346931,-0.12622476,-0.26396763
1687345216985,0.04809761,-0.025875807,-0.16831863
1687345217028,0.0011472702,-0.033306837,-0.27343857
1687345217067,0.013188362,-0.046263695,-0.23841631
1687345217106,0.041392326,-0.069220066,-0.2374798
1687345217148,-0.008981705,-0.099817514,-0.17425394
1687345217193,0.03665161,-0.064119816,-0.20017266
1687345217229,-0.02691269,-0.06523967,-0.18429625
1687345217268,-0.024246216,-0.109889984,-0.20289624
1687345217310,-0.032283783,-0.18000388,-0.2506261
1687345217350,0.053149223,-0.1249938,-0.24595702
1687345217394,-0.008225441,-0.19840074,-0.30537152
1687345217432,0.022681236,-0.16838193,-0.2220056
1687345217484,0.01546669,-0.04623413,-0.25761414
1687345217515,0.012841225,-0.021137714,-0.25551593
1687345217552,0.0037269592,0.0133833885,-0.24183571
1687345217593,0.03500557,-0.013115883,-0.23132765
1687345217635,0.056183815,-2.3722649E-4,-0.20799387
1687345217688,0.035149574,-0.023258686,-0.18837035
1687345217716,0.04178047,2.8467178E-4,-0.23916888
1687345217756,0.060108185,-0.047530413,-0.19041967
1687345217796,0.014708519,-0.02687502,-0.22620893
1687345217837,-1.02996826E-4,-0.06610918,-0.2720474
1687345217889,0.035805702,-0.10020614,-0.20624244
1687345217917,0.029334068,-0.054780006,-0.2737664
1687345217958,-0.03094387,-0.111528635,-0.24222898
1687345218010,0.014294624,-0.079811096,-0.24328887
1687345218043,-0.018810272,-0.06892419,-0.23909426
1687345218081,-0.012020111,-0.06834364,-0.24792135
1687345218121,-0.032795906,-0.13982844,-0.24113476
1687345218160,0.040246964,-0.112746,-0.24833083
1687345218205,-0.011917114,-0.09029794,-0.25432694
1687345218242,-0.0038795471,-0.099179745,-0.2153517
