time,bpm
1688984036571,72.0
1688984040633,71.0
1688984041838,70.0
1688984043241,69.0
1688984045649,68.0
1688984050835,66.0
1688984052036,67.0
1688984053434,68.0
1688984056032,70.0
1688984057235,71.0
1688984058435,69.0
1688984061038,68.0
1688984071231,67.0
1688984076433,66.0
1688984082825,68.0
1688984089228,69.0
1688984095620,70.0
1688984096827,72.0
1688984100820,73.0
1688984108413,74.0
1688984109620,73.0
1688984112217,72.0
1688984118618,73.0
1688984122418,74.0
1688984123810,73.0
1688984127609,72.0
1688984131414,73.0
1688984136608,74.0
1688984137820,75.0
1688984139208,78.0
1688984140411,80.0
1688984143008,81.0
1688984144213,84.0
1688984145603,83.0
1688984146810,82.0
1688984148008,79.0
1688984149407,78.0
1688984152005,77.0
1688984153207,76.0
1688984154409,75.0
1688984157010,74.0
1688984159613,73.0
1688984160808,74.0
1688984162208,76.0
1688984166008,75.0
1688984167207,76.0
1688984172404,77.0
1688984175004,78.0
1688984177603,76.0
1688984178801,75.0
1688984180003,74.0
1688984182601,73.0
1688984186400,74.0
1688984187796,75.0
1688984190398,74.0
1688984196797,73.0
1688984197993,75.0
1688984206991,74.0
1688984210791,75.0
1688984218394,74.0
1688984219785,73.0
1688984224791,74.0
1688984227391,73.0
1688984228785,72.0
1688984229998,71.0
1688984232585,70.0
1688984233786,71.0
1688984235183,72.0
1688984236384,73.0
1688984237587,76.0
1688984247985,78.0
1688984249185,79.0
1688984250381,80.0
1688984251782,79.0
1688984252980,78.0
1688984255580,79.0
1688984261976,80.0
1688984263179,79.0
1688984268373,78.0
1688984269578,79.0
1688984282374,80.0
1688984283765,81.0
1688984284972,83.0
1688984287567,84.0
1688984288775,83.0
1688984291371,82.0
1688984293967,81.0
1688984297765,82.0
1688984299164,84.0
1688984300364,83.0
1688984301568,82.0
1688984302965,81.0
1688984304167,78.0
1688984307965,77.0
1688984310564,76.0
1688984311959,75.0
1688984313164,74.0
1688984315763,73.0
1688984316962,74.0
1688984318358,75.0
1688984323359,76.0
1688984324754,77.0
1688984325957,79.0
1688984327160,83.0
1688984328559,84.0
1688984329757,86.0
1688984331154,93.0
1688984332357,92.0
1688984333555,93.0
1688984334957,94.0
1688984336153,93.0
1688984337556,91.0
1688984339955,89.0
1688984341350,88.0
1688984342552,87.0
1688984343961,86.0
1688984345151,84.0
1688984346352,83.0
1688984347744,82.0
1688984348948,80.0
1688984350344,78.0
1688984351550,76.0
1688984352753,75.0
1688984354147,73.0
1688984355349,71.0
1688984357942,70.0
1688984361748,69.0
1688984365545,68.0
1688984380944,69.0
1688984386140,68.0
1688984387338,67.0
1688984393738,68.0
1688984395137,69.0
1688984400137,68.0
1688984402734,69.0
1688984405336,70.0
1688984406534,71.0
1688984409139,72.0
1688984411730,73.0
1688984412932,74.0
1688984416734,73.0
1688984418138,72.0
1688984420730,71.0
1688984428330,70.0
1688984430925,69.0
1688984432129,70.0
1688984434727,69.0
1688984435932,70.0
1688984438529,71.0
1688984439924,72.0
1688984441128,73.0
1688984442331,72.0
1688984443724,73.0
1688984444928,74.0
1688984446322,75.0
1688984447526,76.0
1688984448729,78.0
1688984450125,79.0
1688984452720,80.0
1688984453925,81.0
1688984455129,80.0
1688984456517,81.0
1688984459124,78.0
1688984460326,77.0
1688984461522,75.0
1688984462918,74.0
1688984464124,76.0
1688984465517,78.0
1688984467921,76.0
1688984469320,75.0
1688984471915,74.0
1688984475718,73.0
1688984478314,75.0
1688984479515,76.0
1688984480717,77.0
1688984483313,75.0
1688984484714,74.0
1688984485913,75.0
1688984487114,74.0
1688984489711,75.0
1688984491111,76.0
1688984492316,75.0
1688984493512,77.0
1688984494904,76.0
1688984496108,74.0
1688984497508,75.0
1688984499910,74.0
1688984501310,73.0
1688984502507,72.0
1688984506316,71.0
1688984507702,72.0
1688984512706,71.0
1688984514100,72.0
1688984520497,73.0
1688984526895,74.0
1688984535895,75.0
1688984537097,80.0
1688984538296,82.0
1688984539694,83.0
1688984542287,78.0
1688984543499,72.0
1688984544692,73.0
1688984546091,72.0
1688984547292,70.0
1688984548689,69.0
1688984549890,68.0
1688984552494,67.0
1688984557485,68.0
1688984562684,67.0
1688984566482,68.0
1688984570288,69.0
1688984572884,70.0
1688984574281,71.0
1688984575481,72.0
1688984578078,71.0
1688984579283,72.0
1688984583084,73.0
1688984599869,74.0
1688984603671,73.0
1688984606267,74.0
1688984610068,75.0
1688984612665,74.0
1688984615065,73.0
1688984622859,74.0
1688984625458,75.0
1688984627864,76.0
1688984630457,75.0
1688984634261,74.0
1688984636858,73.0
1688984639453,72.0
1688984644648,71.0
1688984647054,70.0
1688984648449,69.0
1688984649653,70.0
1688984652251,69.0
1688984653451,70.0
1688984657446,71.0
1688984661246,72.0
1688984663840,73.0
1688984666245,74.0
1688984668838,76.0
1688984670241,75.0
1688984671441,74.0
1688984674040,73.0
1688984683035,72.0
1688984689434,74.0
1688984691836,75.0
1688984693230,76.0
1688984695828,77.0
1688984697029,76.0
1688984700833,79.0
1688984702226,80.0
1688984703428,82.0
1688984706025,83.0
1688984707230,82.0
1688984708622,83.0
1688984709825,84.0
1688984712422,85.0
1688984715021,84.0
1688984716229,83.0
1688984717426,82.0
1688984718821,81.0
1688984720023,82.0
1688984721417,81.0
1688984722623,80.0
1688984725224,79.0
1688984727815,78.0
1688984730218,77.0
1688984731617,78.0
1688984734215,80.0
1688984735424,79.0
1688984738015,80.0
1688984740613,81.0
1688984741812,82.0
1688984743013,83.0
1688984745610,81.0
1688984747009,80.0
1688984748210,78.0
1688984750808,77.0
1688984752007,76.0
1688984754607,75.0
1688984757206,74.0
1688984758405,73.0
1688984759802,72.0
1688984761003,73.0
1688984764813,74.0
1688984766205,75.0
1688984769999,76.0
1688984771209,77.0
1688984775004,78.0
1688984776398,77.0
1688984778994,76.0
1688984780205,77.0
1688984785393,74.0
1688984786601,73.0
1688984787798,75.0
1688984789197,74.0
1688984790397,75.0
1688984791791,76.0
1688984792996,74.0
1688984794199,76.0
1688984795596,77.0
1688984796793,76.0
1688984798193,75.0
1688984799392,77.0
1688984800592,76.0
1688984804589,74.0
1688984805789,75.0
1688984808391,74.0
1688984810989,75.0
1688984814788,76.0
1688984817385,75.0
1688984819786,76.0
1688984821184,77.0
1688984822385,80.0
1688984823783,76.0
1688984826190,75.0
1688984827581,74.0
1688984830183,75.0
1688984831381,73.0
1688984833978,74.0
1688984836578,75.0
1688984837781,77.0
1688984838984,79.0
1688984840377,81.0
1688984841581,83.0
1688984842977,81.0
1688984844179,78.0
1688984845383,80.0
1688984846775,77.0
1688984847980,78.0
1688984849375,80.0
1688984850576,78.0
1688984851784,76.0
1688984853175,78.0
1688984854379,76.0
1688984855772,75.0
1688984856982,77.0
1688984858180,76.0
1688984862171,75.0
1688984864575,76.0
1688984865976,75.0
1688984868570,76.0
1688984869772,77.0
1688984878772,78.0
1688984879967,79.0
1688984881367,78.0
1688984882566,77.0
1688984883766,79.0
1688984885167,78.0
1688984886365,76.0
1688984887766,77.0
1688984890165,76.0
1688984891564,77.0
1688984892763,76.0
1688984894164,75.0
1688984897962,74.0
1688984899162,76.0
1688984900563,77.0
1688984901760,78.0
1688984904359,76.0
1688984905560,75.0
1688984908159,74.0
1688984909362,73.0
1688984910756,74.0
1688984911958,72.0
1688984913355,71.0
1688984914556,70.0
1688984919752,71.0
1688984923552,72.0
1688984929950,73.0
1688984932549,75.0
1688984933755,76.0
1688984934952,75.0
1688984936348,76.0
