time,content
1687344044797,四回目
1687344054711,袋から取り出す
1687344104737,ポールを持ち上げる
1687344124750,袋を被せる
1687344154747,フックに引っ掛ける
1687344214746,中の紐を結ぶ
1687344334751,BLEの取り付け
1687344384751,四回目
